,Date,Prices
6706,09-Apr-96,394.4
6707,08-Apr-96,397.7
6708,04-Apr-96,394.8
6709,03-Apr-96,394.1
6710,02-Apr-96,393.8
6711,01-Apr-96,394.7
6712,29-Mar-96,395.1
6713,28-Mar-96,396.3
6714,27-Mar-96,399.8
6715,26-Mar-96,399.9
6716,25-Mar-96,397.75
6717,22-Mar-96,398.2
6718,21-Mar-96,397.9
6719,20-Mar-96,395.6
6720,19-Mar-96,394.7
6721,18-Mar-96,395.25
6722,15-Mar-96,396
6723,14-Mar-96,395.4
6724,13-Mar-96,396.75
6725,12-Mar-96,396.3
6726,11-Mar-96,395.55
6727,08-Mar-96,397
6728,07-Mar-96,395.25
6729,06-Mar-96,393
6730,05-Mar-96,393
6731,04-Mar-96,393.75
6732,01-Mar-96,398.4
6733,29-Feb-96,399.15
6734,28-Feb-96,399.8
6735,27-Feb-96,398
6736,26-Feb-96,398.6
6737,23-Feb-96,398
6738,21-Feb-96,402
6739,19-Feb-96,405.35
6740,16-Feb-96,405
6741,15-Feb-96,403.5
6742,14-Feb-96,403.9
6743,13-Feb-96,404.4
6744,12-Feb-96,400.9
6745,09-Feb-96,405.3
6746,08-Feb-96,409
6747,07-Feb-96,408.65
6748,06-Feb-96,414.3
6749,05-Feb-96,413.45
6750,02-Feb-96,415
6751,01-Feb-96,409.75
6752,31-Jan-96,405.8
6753,30-Jan-96,404.5
6754,29-Jan-96,405.8
6755,26-Jan-96,405.7
6756,25-Jan-96,407.5
6757,24-Jan-96,403.15
6758,23-Jan-96,403
6759,22-Jan-96,403.1
6760,19-Jan-96,399.3
6761,18-Jan-96,396.5
6762,17-Jan-96,399.3
6763,16-Jan-96,398.1
6764,15-Jan-96,395.5
6765,12-Jan-96,395.8
6766,11-Jan-96,398.5
6767,10-Jan-96,399.3
6768,09-Jan-96,395.8
6769,08-Jan-96,396.45
6770,05-Jan-96,395.8
6771,04-Jan-96,394.1
6772,03-Jan-96,394.8
6773,02-Jan-96,390.25
6774,31-Dec-97,287.5
6775,30-Dec-97,290.1
6776,29-Dec-97,290.9
6777,26-Dec-97,294.4
6778,24-Dec-97,296.2
6779,23-Dec-97,293.8
6780,22-Dec-97,290.8
6781,19-Dec-97,289
6782,18-Dec-97,287.2
6783,17-Dec-97,288.8
6784,16-Dec-97,283.5
6785,15-Dec-97,284.1
6786,12-Dec-97,282.5
6787,11-Dec-97,283.7
6788,10-Dec-97,286.1
6789,09-Dec-97,282.6
6790,08-Dec-97,287.6
6791,05-Dec-97,287.8
6792,04-Dec-97,286.2
6793,03-Dec-97,292.5
6794,02-Dec-97,293.7
6795,01-Dec-97,293.6
6796,28-Nov-97,296.3
6797,27-Nov-97,296.3
6798,26-Nov-97,296.3
6799,25-Nov-97,300.1
6800,24-Nov-97,302.8
6801,21-Nov-97,304.1
6802,20-Nov-97,302.8
6803,19-Nov-97,303.9
6804,18-Nov-97,306.5
6805,17-Nov-97,303.4
6806,14-Nov-97,303.1
6807,13-Nov-97,307.6
6808,12-Nov-97,307.1
6809,11-Nov-97,309.6
6810,10-Nov-97,310.1
6811,07-Nov-97,310.3
6812,06-Nov-97,312.2
6813,05-Nov-97,313.5
6814,04-Nov-97,313.8
6815,03-Nov-97,313.4
6816,31-Oct-97,311.2
6817,30-Oct-97,316.2
6818,29-Oct-97,313.7
6819,28-Oct-97,315.9
6820,27-Oct-97,311.6
6821,24-Oct-97,308.1
6822,23-Oct-97,323.4
6823,22-Oct-97,322.2
6824,21-Oct-97,322.6
6825,20-Oct-97,323.4
6826,17-Oct-97,325
6827,16-Oct-97,325.3
6828,15-Oct-97,326.7
6829,14-Oct-97,327.6
6830,13-Oct-97,328.2
6831,10-Oct-97,329.4
6832,09-Oct-97,327.6
6833,08-Oct-97,333.3
6834,07-Oct-97,331.2
6835,06-Oct-97,332.5
6836,03-Oct-97,334.5
6837,02-Oct-97,331.2
6838,01-Oct-97,333.4
6839,30-Sep-97,334.1
6840,29-Sep-97,327.9
6841,26-Sep-97,326.6
6842,25-Sep-97,327.2
6843,24-Sep-97,320.8
6844,23-Sep-97,321.67
6845,22-Sep-97,320.8
6846,19-Sep-97,320.7
6847,18-Sep-97,320.3
6848,17-Sep-97,319.9
6849,16-Sep-97,320.5
6850,15-Sep-97,322.8
6851,12-Sep-97,323.9
6852,11-Sep-97,324
6853,10-Sep-97,321.2
6854,09-Sep-97,321.2
6855,08-Sep-97,321.5
6856,05-Sep-97,322.3
6857,04-Sep-97,321
6858,03-Sep-97,321.8
6859,02-Sep-97,322.4
6860,29-Aug-97,324.1
6861,28-Aug-97,323.8
6862,27-Aug-97,325.5
6863,26-Aug-97,325.4
6864,25-Aug-97,324.4
6865,22-Aug-97,326.1
6866,21-Aug-97,323.1
6867,20-Aug-97,323
6868,19-Aug-97,323
6869,18-Aug-97,321
6870,15-Aug-97,325.6
6871,14-Aug-97,324.5
6872,13-Aug-97,326.6
6873,12-Aug-97,326.7
6874,11-Aug-97,328.5
6875,08-Aug-97,325.1
6876,07-Aug-97,322
6877,06-Aug-97,318.1
6878,05-Aug-97,320.7
6879,04-Aug-97,323.7
6880,01-Aug-97,324.5
6881,31-Jul-97,324.3
6882,30-Jul-97,325.9
6883,29-Jul-97,325
6884,28-Jul-97,329.3
6885,25-Jul-97,325.7
6886,24-Jul-97,322.5
6887,23-Jul-97,322.8
6888,22-Jul-97,325.3
6889,21-Jul-97,325.3
6890,18-Jul-97,329.2
6891,17-Jul-97,324
6892,16-Jul-97,318.1
6893,15-Jul-97,318
6894,14-Jul-97,320
6895,11-Jul-97,321.1
6896,10-Jul-97,319.7
6897,09-Jul-97,318.1
6898,08-Jul-97,320
6899,07-Jul-97,317.5
6900,04-Jul-97,324.22
6901,03-Jul-97,323.4
6902,02-Jul-97,330.9
6903,01-Jul-97,333.5
6904,30-Jun-97,333.7
6905,27-Jun-97,334.3
6906,26-Jun-97,338
6907,25-Jun-97,337.4
6908,24-Jun-97,337.7
6909,23-Jun-97,339.65
6910,20-Jun-97,337.45
6911,19-Jun-97,340.3
6912,18-Jun-97,339.8
6913,17-Jun-97,341.3
6914,16-Jun-97,342.3
6915,13-Jun-97,340.8
6916,12-Jun-97,341.2
6917,11-Jun-97,343.7
6918,10-Jun-97,343.8
6919,09-Jun-97,344.1
6920,06-Jun-97,343.3
6921,05-Jun-97,343.2
6922,04-Jun-97,340.8
6923,03-Jun-97,343
6924,02-Jun-97,344.05
6925,30-May-97,345.05
6926,29-May-97,344.15
6927,28-May-97,344.15
6928,27-May-97,343.95
6929,26-May-97,342.8
6930,23-May-97,342.95
6931,22-May-97,342.6
6932,21-May-97,342.29
6933,20-May-97,342.7
6934,19-May-97,341.4
6935,16-May-97,343.9
6936,15-May-97,346.95
6937,14-May-97,347.3
6938,13-May-97,349.25
6939,12-May-97,347.5
6940,09-May-97,347.75
6941,08-May-97,343.25
6942,07-May-97,341
6943,06-May-97,340
6944,05-May-97,342.7
6945,02-May-97,340
6946,01-May-97,340
6947,30-Apr-97,339
6948,29-Apr-97,339.6
6949,28-Apr-97,339.25
6950,25-Apr-97,342
6951,24-Apr-97,340.5
6952,23-Apr-97,340.6
6953,22-Apr-97,341.5
6954,21-Apr-97,342.79
6955,18-Apr-97,341.1
6956,17-Apr-97,342.3
6957,16-Apr-97,341.1
6958,15-Apr-97,341.5
6959,14-Apr-97,346.2
6960,11-Apr-97,346.6
6961,10-Apr-97,347.75
6962,09-Apr-97,347.5
6963,08-Apr-97,348.3
6964,07-Apr-97,348.05
6965,04-Apr-97,348.75
6966,03-Apr-97,348.5
6967,02-Apr-97,348.8
6968,01-Apr-97,351.7
6969,31-Mar-97,350.8
6970,27-Mar-97,347.9
6971,26-Mar-97,350.2
6972,25-Mar-97,348.39
6973,24-Mar-97,349.75
6974,21-Mar-97,352.3
6975,20-Mar-97,351.05
6976,19-Mar-97,352
6977,18-Mar-97,348.1
6978,17-Mar-97,347.2
6979,14-Mar-97,352.7
6980,13-Mar-97,353.1
6981,12-Mar-97,351
6982,11-Mar-97,353.5
6983,10-Mar-97,351.5
6984,07-Mar-97,348.75
6985,06-Mar-97,351.79
6986,05-Mar-97,352.5
6987,04-Mar-97,358.7
6988,03-Mar-97,361.85
6989,28-Feb-97,363
6990,27-Feb-97,359
6991,26-Feb-97,354
6992,25-Feb-97,354
6993,24-Feb-97,352.85
6994,21-Feb-97,352
6995,20-Feb-97,350.75
6996,19-Feb-97,345.6
6997,18-Feb-97,345.1
6998,17-Feb-97,344.25
6999,14-Feb-97,345.85
7000,13-Feb-97,342.15
7001,12-Feb-97,342.8
7002,11-Feb-97,339.75
7003,10-Feb-97,340.6
7004,07-Feb-97,340.4
7005,06-Feb-97,342.7
7006,05-Feb-97,344
7007,04-Feb-97,344.1
7008,03-Feb-97,346.4
7009,31-Jan-97,343.85
7010,30-Jan-97,345.4
7011,29-Jan-97,351
7012,28-Jan-97,353
7013,27-Jan-97,356.25
7014,24-Jan-97,352.3
7015,23-Jan-97,351.5
7016,22-Jan-97,350.7
7017,21-Jan-97,352.7
7018,20-Jan-97,353.6
7019,17-Jan-97,355.2
7020,16-Jan-97,353.8
7021,15-Jan-97,352
7022,14-Jan-97,353.3
7023,13-Jan-97,358.5
7024,10-Jan-97,358.8
7025,09-Jan-97,357
7026,08-Jan-97,355.5
7027,07-Jan-97,358.6
7028,06-Jan-97,357.6
7029,03-Jan-97,361.55
7030,02-Jan-97,365.45
7031,31-Dec-98,288
7032,30-Dec-98,286.8
7033,29-Dec-98,285.8
7034,28-Dec-98,286.4
7035,24-Dec-98,286
7036,23-Dec-98,286.3
7037,22-Dec-98,287.4
7038,21-Dec-98,288.7
7039,18-Dec-98,288.8
7040,17-Dec-98,291.3
7041,16-Dec-98,294.8
7042,15-Dec-98,292.6
7043,14-Dec-98,291
7044,11-Dec-98,290.6
7045,10-Dec-98,294
7046,09-Dec-98,293.8
7047,08-Dec-98,293.5
7048,07-Dec-98,294.9
7049,04-Dec-98,292.2
7050,03-Dec-98,292.7
7051,02-Dec-98,292.8
7052,01-Dec-98,293.1
7053,30-Nov-98,294.75
7054,27-Nov-98,295.85
7055,26-Nov-98,296.2
7056,25-Nov-98,296.25
7057,24-Nov-98,296
7058,23-Nov-98,295.75
7059,20-Nov-98,295.7
7060,19-Nov-98,295.4
7061,18-Nov-98,297.4
7062,17-Nov-98,294
7063,16-Nov-98,294.8
7064,13-Nov-98,295.5
7065,12-Nov-98,296.8
7066,11-Nov-98,292.8
7067,10-Nov-98,293.3
7068,09-Nov-98,292.4
7069,06-Nov-98,293
7070,05-Nov-98,293.8
7071,04-Nov-98,290.7
7072,03-Nov-98,288.702
7073,02-Nov-98,289.698
7074,30-Oct-98,292.31
7075,29-Oct-98,293.4
7076,28-Oct-98,292.8
7077,27-Oct-98,293.5
7078,26-Oct-98,292.2
7079,23-Oct-98,292.1
7080,22-Oct-98,292
7081,21-Oct-98,295
7082,20-Oct-98,296
7083,19-Oct-98,295.887
7084,16-Oct-98,299.713
7085,15-Oct-98,298.189
7086,14-Oct-98,295.8
7087,13-Oct-98,296.292
7088,12-Oct-98,296
7089,09-Oct-98,296.509
7090,08-Oct-98,299.8
7091,07-Oct-98,300.74
7092,06-Oct-98,296.012
7093,05-Oct-98,296.8
7094,02-Oct-98,300.304
7095,01-Oct-98,299.5
7096,30-Sep-98,296.7
7097,29-Sep-98,294.394
7098,28-Sep-98,295.607
7099,25-Sep-98,293.897
7100,24-Sep-98,294
7101,23-Sep-98,289.5
7102,22-Sep-98,287.396
7103,21-Sep-98,288.702
7104,18-Sep-98,291.191
7105,17-Sep-98,290.693
7106,16-Sep-98,287.4
7107,15-Sep-98,289.698
7108,14-Sep-98,290.102
7109,11-Sep-98,293.492
7110,10-Sep-98,290.195
7111,09-Sep-98,284
7112,08-Sep-98,285.81
7113,07-Sep-98,288.1
7114,04-Sep-98,286.6
7115,03-Sep-98,284.69
7116,02-Sep-98,279.8
7117,01-Sep-98,278.594
7118,31-Aug-98,275.297
7119,28-Aug-98,274.115
7120,27-Aug-98,276.3
7121,26-Aug-98,282.015
7122,25-Aug-98,282.65
7123,24-Aug-98,284.41
7124,21-Aug-98,284.503
7125,20-Aug-98,284.9
7126,19-Aug-98,283.104
7127,18-Aug-98,284.69
7128,17-Aug-98,284.8
7129,14-Aug-98,283.85
7130,13-Aug-98,285.094
7131,12-Aug-98,282.7
7132,11-Aug-98,283.8
7133,10-Aug-98,287.1
7134,07-Aug-98,286.401
7135,06-Aug-98,287
7136,05-Aug-98,287.7
7137,04-Aug-98,288.111
7138,03-Aug-98,283.6
7139,31-Jul-98,286.214
7140,30-Jul-98,288.75
7141,29-Jul-98,289.8
7142,28-Jul-98,291.502
7143,27-Jul-98,290.102
7144,24-Jul-98,291.191
7145,23-Jul-98,292.901
7146,22-Jul-98,293.8
7147,21-Jul-98,294.612
7148,20-Jul-98,295.8
7149,17-Jul-98,294.239
7150,16-Jul-98,293
7151,15-Jul-98,293.5
7152,14-Jul-98,292.901
7153,13-Jul-98,291.4
7154,10-Jul-98,290.6
7155,09-Jul-98,291.85
7156,08-Jul-98,292.995
7157,07-Jul-98,294.705
7158,06-Jul-98,292.995
7159,03-Jul-98,294.4
7160,02-Jul-98,293.6
7161,01-Jul-98,296.198
7162,30-Jun-98,296.7
7163,29-Jun-98,293.399
7164,26-Jun-98,293.6
7165,25-Jun-98,293.586
7166,24-Jun-98,292.59
7167,23-Jun-98,294.799
7168,22-Jun-98,295.514
7169,19-Jun-98,298.5
7170,18-Jun-98,292.995
7171,17-Jun-98,293.212
7172,16-Jun-98,288.4
7173,15-Jun-98,284.597
7174,12-Jun-98,285.748
7175,11-Jun-98,286.587
7176,10-Jun-98,293
7177,09-Jun-98,293.399
7178,08-Jun-98,296.7
7179,05-Jun-98,291.408
7180,04-Jun-98,292.497
7181,03-Jun-98,292.901
7182,02-Jun-98,290.911
7183,01-Jun-98,288.2
7184,29-May-98,292.715
7185,28-May-98,292.964
7186,27-May-98,293.6
7187,26-May-98,295.296
7188,25-May-98,299.5
7189,22-May-98,299.6
7190,21-May-98,300.7
7191,20-May-98,299.2
7192,19-May-98,298.407
7193,18-May-98,299.309
7194,15-May-98,300.988
7195,14-May-98,298.8
7196,13-May-98,298.189
7197,12-May-98,297.785
7198,11-May-98,300.086
7199,08-May-98,299.6
7200,07-May-98,298.55
7201,06-May-98,300.491
7202,05-May-98,303.1
7203,04-May-98,304.099
7204,01-May-98,302.015
7205,30-Apr-98,306.4
7206,29-Apr-98,310
7207,28-Apr-98,307.7
7208,27-Apr-98,309.4
7209,24-Apr-98,312.4
7210,23-Apr-98,313.772
7211,22-Apr-98,312.994
7212,21-Apr-98,310.413
7213,20-Apr-98,307.707
7214,17-Apr-98,307.489
7215,16-Apr-98,307.893
7216,15-Apr-98,306.991
7217,14-Apr-98,308
7218,13-Apr-98,310.9
7219,09-Apr-98,308.204
7220,08-Apr-98,308.515
7221,07-Apr-98,309.262
7222,06-Apr-98,308.795
7223,03-Apr-98,307.987
7224,02-Apr-98,302.015
7225,01-Apr-98,299.495
7226,31-Mar-98,300.708
7227,30-Mar-98,301.6
7228,27-Mar-98,302.606
7229,26-Mar-98,301.3
7230,25-Mar-98,299.7
7231,24-Mar-98,299.4
7232,23-Mar-98,298.687
7233,20-Mar-98,291.502
7234,19-Mar-98,291.315
7235,18-Mar-98,290.911
7236,17-Mar-98,291.688
7237,16-Mar-98,294.5
7238,13-Mar-98,294.6
7239,12-Mar-98,294.301
7240,11-Mar-98,294.208
7241,10-Mar-98,295.794
7242,09-Mar-98,294.45
7243,06-Mar-98,294
7244,05-Mar-98,293.212
7245,04-Mar-98,295.8
7246,03-Mar-98,297.598
7247,02-Mar-98,299.5
7248,27-Feb-98,298.904
7249,26-Feb-98,294.394
7250,25-Feb-98,291.813
7251,24-Feb-98,291.191
7252,23-Feb-98,293.2
7253,20-Feb-98,297
7254,19-Feb-98,298.687
7255,18-Feb-98,297.287
7256,17-Feb-98,297.754
7257,16-Feb-98,298.1
7258,13-Feb-98,299.589
7259,12-Feb-98,298.5
7260,11-Feb-98,299.8
7261,10-Feb-98,300.211
7262,09-Feb-98,299.495
7263,06-Feb-98,297.9
7264,05-Feb-98,298.4
7265,04-Feb-98,299.091
7266,03-Feb-98,295.11
7267,02-Feb-98,302.25
7268,30-Jan-98,302.015
7269,29-Jan-98,302.606
7270,28-Jan-98,305.7
7271,27-Jan-98,298.89
7272,26-Jan-98,296.789
7273,23-Jan-98,298.4
7274,22-Jan-98,290.2
7275,21-Jan-98,292.31
7276,20-Jan-98,290.2
7277,19-Jan-98,287.2
7278,16-Jan-98,289.915
7279,15-Jan-98,285.312
7280,14-Jan-98,281.7
7281,13-Jan-98,282.513
7282,12-Jan-98,277.9
7283,09-Jan-98,278.25
7284,08-Jan-98,280.709
7285,07-Jan-98,283.601
7286,06-Jan-98,281.207
7287,05-Jan-98,281.611
7288,02-Jan-98,287.9
7289,30-Dec-99,287.8
7290,29-Dec-99,290.2
7291,28-Dec-99,289.3
7292,27-Dec-99,287.5
7293,23-Dec-99,286.7
7294,22-Dec-99,286.6
7295,21-Dec-99,286.75
7296,20-Dec-99,283.9
7297,17-Dec-99,283.3
7298,16-Dec-99,281.7
7299,15-Dec-99,282.5
7300,14-Dec-99,279.7
7301,13-Dec-99,280
7302,10-Dec-99,278.7
7303,09-Dec-99,278
7304,08-Dec-99,282.05
7305,07-Dec-99,283
7306,06-Dec-99,275.6
7307,03-Dec-99,280.6
7308,02-Dec-99,284.5
7309,01-Dec-99,289.2
7310,30-Nov-99,290.2
7311,29-Nov-99,290.7
7312,26-Nov-99,296.62
7313,25-Nov-99,297.88
7314,24-Nov-99,298.4
7315,23-Nov-99,297.8
7316,22-Nov-99,294.5
7317,19-Nov-99,294.5
7318,18-Nov-99,293.3
7319,17-Nov-99,294.6
7320,16-Nov-99,294.3
7321,15-Nov-99,291.13
7322,12-Nov-99,290.8
7323,11-Nov-99,293.5
7324,10-Nov-99,297.8
7325,09-Nov-99,291.6
7326,08-Nov-99,289.4
7327,05-Nov-99,289.5
7328,04-Nov-99,291.8
7329,03-Nov-99,291.3
7330,02-Nov-99,290.4
7331,01-Nov-99,289.5
7332,29-Oct-99,298.2
7333,28-Oct-99,298.4
7334,27-Oct-99,292.5
7335,26-Oct-99,288.6
7336,25-Oct-99,298.7
7337,22-Oct-99,301.9
7338,21-Oct-99,303.7
7339,20-Oct-99,305.3
7340,19-Oct-99,307.6
7341,18-Oct-99,309.7
7342,15-Oct-99,314.4
7343,14-Oct-99,312.9
7344,13-Oct-99,320.3
7345,12-Oct-99,316.2
7346,11-Oct-99,318.8
7347,08-Oct-99,320.2
7348,07-Oct-99,322.8
7349,06-Oct-99,324
7350,05-Oct-99,326
7351,04-Oct-99,319.75
7352,01-Oct-99,307.3
7353,30-Sep-99,301.5
7354,29-Sep-99,302
7355,28-Sep-99,308.8
7356,27-Sep-99,282.2
7357,24-Sep-99,268.5
7358,23-Sep-99,265.9
7359,22-Sep-99,264.3
7360,21-Sep-99,260.8
7361,20-Sep-99,254.55
7362,17-Sep-99,254.6
7363,16-Sep-99,256.2
7364,15-Sep-99,256.5
7365,14-Sep-99,257
7366,13-Sep-99,256.55
7367,10-Sep-99,256.3
7368,09-Sep-99,257
7369,08-Sep-99,256.2
7370,07-Sep-99,255.7
7371,06-Sep-99,254.5
7372,03-Sep-99,254
7373,02-Sep-99,255.2
7374,01-Sep-99,253.7
7375,31-Aug-99,255.5
7376,30-Aug-99,253.8
7377,27-Aug-99,253.5
7378,26-Aug-99,252.7
7379,25-Aug-99,252.1
7380,24-Aug-99,252.6
7381,23-Aug-99,254.1
7382,20-Aug-99,257.1
7383,19-Aug-99,258.4
7384,18-Aug-99,259.4
7385,17-Aug-99,261.2
7386,16-Aug-99,259.9
7387,13-Aug-99,260.4
7388,12-Aug-99,260.2
7389,11-Aug-99,258.7
7390,10-Aug-99,257.3
7391,09-Aug-99,256.9
7392,06-Aug-99,255.5
7393,05-Aug-99,255.2
7394,04-Aug-99,255.9
7395,03-Aug-99,255.9
7396,02-Aug-99,255
7397,30-Jul-99,255.7
7398,29-Jul-99,256.6
7399,28-Jul-99,253.8
7400,27-Jul-99,253.6
7401,26-Jul-99,253.7
7402,23-Jul-99,254.5
7403,22-Jul-99,255.7
7404,21-Jul-99,255.2
7405,20-Jul-99,253.2
7406,19-Jul-99,253
7407,16-Jul-99,253.7
7408,15-Jul-99,253.8
7409,14-Jul-99,254
7410,13-Jul-99,255.6
7411,12-Jul-99,255.4
7412,09-Jul-99,256.9
7413,08-Jul-99,256.5
7414,07-Jul-99,257.1
7415,06-Jul-99,256.6
7416,05-Jul-99,261.7
7417,02-Jul-99,263.1
7418,01-Jul-99,263.4
7419,30-Jun-99,261.25
7420,29-Jun-99,260.5
7421,28-Jun-99,260.5
7422,25-Jun-99,259.2
7423,24-Jun-99,260.8
7424,23-Jun-99,260.1
7425,22-Jun-99,258.1
7426,21-Jun-99,258.7
7427,18-Jun-99,259.3
7428,17-Jun-99,258.2
7429,16-Jun-99,258.1
7430,15-Jun-99,259.2
7431,14-Jun-99,260.3
7432,11-Jun-99,260.4
7433,10-Jun-99,258.4
7434,09-Jun-99,259.3
7435,08-Jun-99,261.9
7436,07-Jun-99,265.4
7437,04-Jun-99,265
7438,03-Jun-99,265.7
7439,02-Jun-99,265.2
7440,01-Jun-99,267.4
7441,31-May-99,269.9
7442,28-May-99,270
7443,27-May-99,270.2
7444,26-May-99,268.9
7445,25-May-99,270.4
7446,24-May-99,272.3
7447,21-May-99,272.7
7448,20-May-99,274.1
7449,19-May-99,272.9
7450,18-May-99,273.6
7451,17-May-99,274.2
7452,14-May-99,275.7
7453,13-May-99,277.4
7454,12-May-99,277.1
7455,11-May-99,277.9
7456,10-May-99,277.6
7457,07-May-99,282.5
7458,06-May-99,289.3
7459,05-May-99,287
7460,04-May-99,285.1
7461,03-May-99,286.1
7462,30-Apr-99,286.3
7463,29-Apr-99,285.8
7464,28-Apr-99,282.7
7465,27-Apr-99,282
7466,26-Apr-99,281
7467,23-Apr-99,283.3
7468,22-Apr-99,283.4
7469,21-Apr-99,283.6
7470,20-Apr-99,284.2
7471,19-Apr-99,284.6
7472,16-Apr-99,284
7473,15-Apr-99,283.3
7474,14-Apr-99,281.2
7475,13-Apr-99,283.7
7476,12-Apr-99,282.6
7477,09-Apr-99,281.3
7478,08-Apr-99,280.6
7479,07-Apr-99,280.3
7480,06-Apr-99,279.7
7481,05-Apr-99,278.2
7482,01-Apr-99,280.2
7483,31-Mar-99,279.8
7484,30-Mar-99,279
7485,29-Mar-99,280.1
7486,26-Mar-99,279.5
7487,25-Mar-99,282.9
7488,24-Mar-99,283.8
7489,23-Mar-99,284.3
7490,22-Mar-99,284.1
7491,19-Mar-99,284
7492,18-Mar-99,283
7493,17-Mar-99,283.7
7494,16-Mar-99,283.5
7495,15-Mar-99,286.4
7496,12-Mar-99,292.1
7497,11-Mar-99,294.1
7498,10-Mar-99,292.4
7499,09-Mar-99,291.8
7500,08-Mar-99,291.3
7501,05-Mar-99,288.2
7502,04-Mar-99,288
7503,03-Mar-99,286.9
7504,02-Mar-99,286.5
7505,01-Mar-99,286.4
7506,26-Feb-99,286.8
7507,25-Feb-99,287.7
7508,24-Feb-99,287.7
7509,23-Feb-99,287.2
7510,22-Feb-99,287
7511,19-Feb-99,287.9
7512,18-Feb-99,286
7513,17-Feb-99,284.5
7514,16-Feb-99,284.6
7515,15-Feb-99,289.25
7516,12-Feb-99,289.3
7517,11-Feb-99,287.7
7518,10-Feb-99,286.9
7519,09-Feb-99,287.5
7520,08-Feb-99,289.3
7521,05-Feb-99,288.3
7522,04-Feb-99,289.2
7523,03-Feb-99,287.4
7524,02-Feb-99,288.4
7525,01-Feb-99,288.6
7526,29-Jan-99,285.9
7527,28-Jan-99,284
7528,27-Jan-99,282.9
7529,26-Jan-99,285.7
7530,25-Jan-99,287.6
7531,22-Jan-99,286.3
7532,21-Jan-99,287.5
7533,20-Jan-99,287
7534,19-Jan-99,286.2
7535,18-Jan-99,286.9
7536,15-Jan-99,286.7
7537,14-Jan-99,286.7
7538,13-Jan-99,286.1
7539,12-Jan-99,288.3
7540,11-Jan-99,292.7
7541,08-Jan-99,291.1
7542,07-Jan-99,291.2
7543,06-Jan-99,287.4
7544,05-Jan-99,286.7
7545,04-Jan-99,287.1
7546,29-Dec-00,272
7547,28-Dec-00,272.3
7548,27-Dec-00,275.3
7549,26-Dec-00,274.2
7550,22-Dec-00,273.7
7551,21-Dec-00,274
7552,20-Dec-00,273.3
7553,19-Dec-00,270.5
7554,18-Dec-00,270
7555,15-Dec-00,270.4
7556,14-Dec-00,269.6
7557,13-Dec-00,268.9
7558,12-Dec-00,271.1
7559,11-Dec-00,270.6
7560,08-Dec-00,272.6
7561,07-Dec-00,273.5
7562,06-Dec-00,274.5
7563,05-Dec-00,270.1
7564,04-Dec-00,270.9
7565,01-Dec-00,269.15
7566,30-Nov-00,270.2
7567,29-Nov-00,266.7
7568,28-Nov-00,269
7569,27-Nov-00,269.8
7570,24-Nov-00,265.45
7571,23-Nov-00,265.5
7572,22-Nov-00,266.15
7573,21-Nov-00,265.35
7574,20-Nov-00,266.1
7575,17-Nov-00,265.5
7576,16-Nov-00,265.6
7577,15-Nov-00,264.75
7578,14-Nov-00,264.45
7579,13-Nov-00,263.95
7580,10-Nov-00,264.38
7581,09-Nov-00,265.45
7582,08-Nov-00,264.85
7583,07-Nov-00,264.3
7584,06-Nov-00,264.5
7585,03-Nov-00,264.95
7586,02-Nov-00,264.4
7587,01-Nov-00,263.65
7588,31-Oct-00,264.6
7589,30-Oct-00,264.4
7590,27-Oct-00,264.42
7591,26-Oct-00,264.85
7592,25-Oct-00,266.15
7593,24-Oct-00,270.25
7594,23-Oct-00,269.65
7595,20-Oct-00,271.3
7596,19-Oct-00,270.15
7597,18-Oct-00,270.45
7598,17-Oct-00,270.95
7599,16-Oct-00,271.15
7600,13-Oct-00,272.15
7601,12-Oct-00,276.15
7602,11-Oct-00,271.15
7603,10-Oct-00,272.25
7604,09-Oct-00,269.9
7605,06-Oct-00,269.4
7606,05-Oct-00,270.6
7607,04-Oct-00,270.15
7608,03-Oct-00,271.9
7609,02-Oct-00,273.2
7610,29-Sep-00,274
7611,28-Sep-00,275.15
7612,27-Sep-00,278
7613,26-Sep-00,274.1
7614,25-Sep-00,274
7615,22-Sep-00,271.65
7616,21-Sep-00,270.2
7617,20-Sep-00,269.1
7618,19-Sep-00,271.65
7619,18-Sep-00,271.25
7620,15-Sep-00,273.75
7621,14-Sep-00,272.3
7622,13-Sep-00,272.55
7623,12-Sep-00,272.7
7624,11-Sep-00,273.35
7625,08-Sep-00,272.55
7626,07-Sep-00,273.15
7627,06-Sep-00,273.45
7628,05-Sep-00,275.05
7629,04-Sep-00,276.7
7630,01-Sep-00,276.5
7631,31-Aug-00,277.25
7632,30-Aug-00,273.35
7633,29-Aug-00,272.85
7634,28-Aug-00,273.6
7635,25-Aug-00,274
7636,24-Aug-00,272.7
7637,23-Aug-00,270.75
7638,22-Aug-00,273.5
7639,21-Aug-00,275
7640,18-Aug-00,276.15
7641,17-Aug-00,277.35
7642,16-Aug-00,277.05
7643,15-Aug-00,274.4
7644,14-Aug-00,274.25
7645,11-Aug-00,274.5
7646,10-Aug-00,272.5
7647,09-Aug-00,272
7648,08-Aug-00,272.75
7649,07-Aug-00,274.05
7650,04-Aug-00,273.3
7651,03-Aug-00,273.75
7652,02-Aug-00,277.3
7653,01-Aug-00,276.85
7654,31-Jul-00,276.75
7655,28-Jul-00,277.45
7656,27-Jul-00,278.5
7657,26-Jul-00,279.4
7658,25-Jul-00,278.8
7659,24-Jul-00,279.65
